NATIVITY,RACE_HISP,SEX,YEAR,total_pop,POP_0,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_8,POP_9,POP_10,POP_11,POP_12,POP_13,POP_14,POP_15,POP_16,POP_17,POP_18,POP_19,POP_20,POP_21,POP_22,POP_23,POP_24,POP_25,POP_26,POP_27,POP_28,POP_29,POP_30,POP_31,POP_32,POP_33,POP_34,POP_35,POP_36,POP_37,POP_38,POP_39,POP_40,POP_41,POP_42,POP_43,POP_44,POP_45,POP_46,POP_47,POP_48,POP_49,POP_50,POP_51,POP_52,POP_53,POP_54,POP_55,POP_56,POP_57,POP_58,POP_59,POP_60,POP_61,POP_62,POP_63,POP_64,POP_65,POP_66,POP_67,POP_68,POP_69,POP_70,POP_71,POP_72,POP_73,POP_74,POP_75,POP_76,POP_77,POP_78,POP_79,POP_80,POP_81,POP_82,POP_83,POP_84,POP_85
2,2,0,2048,8164299,3639,7115,10287,13050,15413,17473,19360,21176,22964,24735,26514,28260,29971,31718,33679,36134,39384,43638,48958,55131,61848,68834,75924,82934,89709,96170,102206,107772,112835,117380,121352,124669,127324,129415,131074,132423,134022,133540,134558,135935,138799,136290,138599,136714,136450,136018,136062,137842,139726,140197,137546,135383,135550,137196,134086,134532,132858,127989,126822,130229,127530,121003,117202,119718,119268,119519,112084,110439,114563,106847,109927,102095,96434,96965,93670,87406,83108,82544,78142,71312,73856,64671,57412,59941,53667,327565
2,2,0,2049,8301486,3690,7217,10439,13246,15647,17744,19662,21502,23319,25117,26919,28693,30425,32193,34183,36674,39970,44281,49678,55954,62770,69873,77076,84213,91114,97684,103837,109502,114661,119292,123346,126722,129442,131581,133272,134640,135750,137180,136573,137437,138610,141205,138455,140573,138567,138211,137680,137608,139240,140980,141343,138594,136331,136397,137953,134811,135202,133481,128602,127404,130756,128023,121470,117589,119938,119329,119382,111840,110034,113906,106124,108904,100967,95180,95440,91959,85588,81117,80263,75688,68754,70817,61771,54537,56547,341798
2,2,0,2050,8440004,3740,7320,10591,13444,15883,18012,19964,21834,23673,25500,27328,29125,30884,32672,34687,37214,40559,44931,50403,56772,63702,70912,78239,85494,92523,99214,105471,111247,116498,121216,125347,128795,131565,133761,135494,136887,138013,138952,140251,139492,140152,141058,143395,140464,142450,140353,139898,139253,139038,140526,142152,142403,139557,137202,137192,138690,135511,135843,134090,129213,127984,131256,128467,121855,117872,120026,119227,119081,111445,109491,113095,105226,107683,99642,93734,93719,90037,83551,78907,77762,72996,65982,67595,58707,51516,357099
2,2,0,2051,8579893,3791,7423,10745,13641,16121,18284,20263,22166,24034,25881,27739,29559,31341,33156,35195,37754,41146,45584,51134,57596,64630,71964,79403,86786,93933,100749,107122,112995,118348,123152,127361,130875,133707,135946,137729,139160,140307,141260,142067,143204,142244,142637,143285,145426,142376,144259,142064,141494,140708,140354,141731,143237,143379,140442,138020,137967,139400,136185,136471,134695,129823,128539,131705,128825,122132,118022,119951,118961,118624,110911,108798,112099,104132,106257,98120,92091,91783,87889,81289,76476,75016,70079,63037,64198,55487,366024
2,2,0,2052,8721218,3841,7526,10898,13841,16359,18557,20568,22494,24394,26270,28148,29997,31800,33640,35708,38298,41735,46236,51870,58426,65565,73009,80582,88082,95355,102284,108778,114759,120204,125100,129387,132970,135858,138150,139969,141444,142627,143598,144418,145061,145991,144763,144899,145352,147359,144218,145991,143682,142971,142050,141588,142848,144238,144277,141277,138819,138715,140084,136846,137096,135299,130407,129042,132067,129072,122275,118012,119709,118538,118019,110223,107924,110900,102837,104622,96393,90234,89613,85505,78803,73801,72038,66978,59923,60634,377480
2,2,0,2053,8863989,3891,7629,11053,14040,16599,18831,20872,22829,24752,26659,28564,30433,32264,34125,36219,38846,42327,46889,52604,59260,66505,74063,81752,89390,96780,103833,110433,116530,122072,127055,131424,135074,138023,140363,142229,143733,144957,145962,146796,147454,147887,148540,147056,146998,147318,149218,145981,147626,145180,144333,143308,142734,143881,145161,145123,142093,139594,139439,140755,137505,137720,135878,130940,129458,132316,129182,122253,117834,119310,117968,117257,109351,106849,109488,101336,102775,94444,88148,87207,82886,76065,70896,68870,63698,56650,392366
2,2,0,2054,9008246,3942,7731,11206,14241,16838,19105,21178,23163,25115,27045,28980,30875,32725,34614,36734,39393,42925,47544,53341,60093,67449,75121,82933,90690,98219,105386,112103,118299,123950,129021,133469,137191,140197,142590,144498,146044,147292,148336,149203,149874,150317,150472,150860,149184,148993,149211,150998,147649,149140,146563,145611,144478,143796,144836,146031,145951,142883,140345,140152,141425,138162,138317,136401,131384,129759,132425,129120,122063,117501,118763,117237,116301,108275,105567,107863,99626,100696,92257,85824,84559,80005,73089,67802,65517,60248,401937
2,2,0,2055,9154008,3993,7835,11360,14442,17079,19380,21483,23498,25478,27436,29394,31316,33193,35101,37251,39944,43519,48206,54079,60929,68392,76185,84117,92002,99649,106951,113778,120084,125828,130997,135526,139317,142384,144825,146779,148363,149650,150715,151619,152321,152774,152937,152824,153011,151207,150913,151025,152681,149194,150537,147860,146801,145564,144779,145741,146882,146753,143650,141085,140863,142092,138794,138860,136833,131714,129919,132360,128885,121710,117020,118054,116312,115135,106989,104075,106019,97688,98367,89821,83260,81643,76873,69918,64525,61988,413675
2,2,0,2056,9301335,4044,7938,11515,14640,17321,19657,21791,23833,25842,27826,29812,31757,33660,35594,37767,40497,44118,48865,54822,61765,69339,77248,85308,93316,101092,108509,115466,121874,127719,132975,137591,141454,144580,147075,149069,150695,152014,153117,154041,154776,155259,155429,155322,155005,155055,153154,152753,152739,154237,150621,151849,149070,147906,146572,145714,146628,147710,147533,144406,141826,141576,142734,139370,139309,137147,131902,129908,132119,128484,121207,116379,117149,115177,113750,105491,102366,103938,95503,95780,87138,80429,78471,73538,66559,61073,425728
2,2,0,2057,9450238,4092,8042,11668,14842,17560,19933,22100,24171,26205,28218,30229,32201,34125,36087,38288,41049,44718,49528,55564,62606,70285,78314,86497,94638,102537,110079,117146,123677,129617,134965,139659,143599,146786,149331,151375,153035,154391,155524,156485,157238,157750,157946,157843,157533,157078,157023,155017,154492,154326,155676,151963,153071,150195,148933,147529,146632,147491,148514,148302,145165,142567,142262,143319,139853,139638,137317,131918,129720,131709,127926,120539,115545,116031,113822,112143,103775,100426,101598,93064,92930,84176,77345,75091,70005,63019,435617
2,2,0,2058,9600728,4144,8143,11824,15042,17802,20208,22407,24509,26572,28609,30647,32645,34595,36576,38809,41606,45319,50191,56309,63446,71236,79380,87689,95958,103988,111652,118838,125474,131526,136960,141738,145747,149002,151599,153685,155391,156778,157945,158935,159723,160252,160472,160391,160082,159634,159072,158905,156778,156103,155795,157028,153215,154208,151242,149909,148470,147527,148332,149310,149074,145924,143280,142891,143808,140215,139822,137310,131754,129362,131139,127196,119673,114497,114689,112244,110307,101822,98232,98990,90368,89786,80950,74052,71509,66283,446179
2,2,0,2059,9752814,4195,8247,11976,15244,18042,20486,22714,24846,26939,29003,31066,33088,35063,37072,39327,42161,45924,50856,57055,64289,72186,80450,88883,97281,105440,113230,120533,127280,133431,138969,143824,147907,151220,153877,156008,157749,159182,160378,161397,162212,162774,163008,162948,162659,162209,161654,160979,160684,158410,157593,157176,158289,154381,155266,152239,150868,149388,148400,149166,150107,149846,146657,143937,143423,144173,140431,139826,137119,131420,128845,130394,126260,118589,113226,113122,110436,108223,99611,95776,96111,87381,86360,77506,70558,67733,458623
2,2,0,2060,9906524,4245,8351,12131,15442,18285,20761,23023,25183,27305,29398,31487,33534,35532,37565,39851,42715,46525,51525,57801,65134,73140,81519,90079,98606,106894,114810,122233,129091,135345,140973,145922,150072,153452,156157,158341,160122,161585,162824,163872,164714,165301,165564,165517,165245,164814,164255,163586,162782,162332,159921,158996,158465,159465,155468,156274,153219,151803,150286,149266,150002,150904,150590,147330,144496,143834,144390,140466,139645,136753,130927,128154,129438,125099,117276,111730,111323,108380,105871,97134,93052,92926,84117,82705,73853,66870,471156
2,2,1,2014,1959751,1039,1429,2221,2704,4382,5004,6808,5773,7084,6194,8306,8031,9323,9851,13641,13497,14791,16964,17864,23044,23744,26734,28478,27606,32695,34142,34189,31562,32203,38185,36939,40275,36712,36298,43006,38682,46186,44203,39708,43111,43687,38842,39354,40239,39544,38790,46636,35568,34973,44104,40711,43816,36214,36790,40579,32958,37657,34554,27935,31262,26390,24898,18547,21958,20760,16810,16921,15411,14942,13488,12252,12194,8883,7857,9015,7076,4762,5631,6470,6652,4059,4354,4170,2742,3255,13433
2,2,1,2015,2003188,1060,2014,2313,3001,3394,4993,5594,7388,6396,7717,6864,8961,8683,9995,10568,14474,14604,16173,18665,19824,25093,25866,28852,30553,29657,34606,35973,35893,33258,33795,39658,38341,41512,37888,37323,43896,39544,46904,44909,40388,43743,44211,39319,39762,40629,39887,39128,46856,35866,35200,44194,40731,43781,36211,36749,40426,32888,37471,34388,27808,31049,26251,24762,18511,21809,20577,16688,16734,15237,14756,13305,12081,11964,8724,7692,8769,6878,4627,5420,6175,6284,3835,4085,3886,2547,14704
2,2,1,2016,2047434,1079,2055,2906,3107,3702,4035,5598,6207,8000,7054,8377,7547,9624,9369,10744,11448,15565,16046,17914,20649,21970,27260,28057,30974,32600,31664,36460,37759,37569,34928,35348,41049,39627,42645,38983,38285,44723,40355,47599,45610,41043,44310,44668,39751,40163,41002,40223,39445,47035,36115,35382,44235,40725,43709,36176,36689,40255,32791,37247,34192,27663,30834,26112,24616,18462,21631,20353,16535,16523,15040,14543,13095,11875,11701,8535,7502,8497,6653,4463,5185,5859,5907,3603,3810,3598,15192
2,2,1,2017,2092333,1099,2094,2966,3708,3823,4352,4669,6225,6851,8649,7738,9053,8241,10311,10136,11651,12595,16998,17849,19942,22820,24228,29486,30254,33075,34601,33613,38252,39494,39234,36539,36817,42332,40798,43698,40002,39171,45508,41137,48277,46283,41625,44800,45088,40166,40557,41355,40531,39714,47172,36320,35521,44238,40690,43604,36123,36601,40052,32662,36988,33974,27516,30618,25958,24447,18379,21417,20095,16358,16293,14820,14300,12849,11633,11402,8318,7283,8193,6399,4277,4932,5526,5524,3362,3530,16554
2,2,1,2018,2137860,1120,2134,3024,3785,4427,4486,4995,5325,6884,7530,9328,8433,9738,8968,11083,11061,12824,14094,18800,19951,22160,25109,26540,31721,32421,35128,36543,35489,39988,41197,40848,38038,38163,43512,41887,44684,40946,40005,46273,41895,48929,46877,42128,45242,45494,40565,40929,41682,40791,39931,47280,36478,35620,44200,40625,43480,36045,36482,39808,32499,36714,33750,27365,30391,25783,24244,18262,21170,19815,16158,16042,14570,14022,12566,11355,11071,8072,7036,7856,6118,4078,4660,5184,5137,3118,17701
2,2,1,2019,2183988,1141,2176,3082,3860,4522,5095,5141,5660,6015,7576,8239,10025,9141,10449,9772,12022,12257,14354,15969,20900,22250,24499,27465,28845,33934,34544,37120,38417,37300,41687,42845,42364,39423,39395,44608,42906,45600,41825,40805,47014,42617,49514,47395,42578,45657,45884,40943,41269,41969,41007,40103,47352,36593,35678,44124,40537,43330,35934,36326,39535,32319,36436,33518,27208,30140,25571,24000,18104,20896,19515,15927,15759,14289,13708,12248,11043,10706,7796,6761,7491,5817,3863,4380,4835,4746,18325
2,2,1,2020,2230753,1162,2216,3145,3935,4611,5205,5753,5818,6358,6735,8298,8966,10731,9882,11248,10742,13236,13821,16273,18145,23198,24667,26906,29825,31121,36103,36603,39050,40236,39075,43337,44389,43755,40703,40533,45635,43859,46462,42668,41586,47713,43266,50027,47866,43005,46059,46252,41291,41562,42205,41183,40231,47383,36665,35705,44024,40433,43145,35788,36135,39244,32133,36154,33271,27031,29849,25314,23717,17911,20592,19185,15665,15438,13976,13354,11893,10697,10314,7489,6457,7105,5499,3637,4092,4477,20330
2,2,1,2021,2278086,1183,2258,3205,4015,4701,5308,5876,6432,6526,7088,7477,9038,9700,11469,10702,12223,11990,14819,15779,18509,20522,25629,27147,29313,32159,33346,38201,38590,40921,42025,40793,44883,45809,45030,41894,41593,46585,44751,47296,43477,42336,48338,43837,50493,48312,43419,46446,46582,41600,41797,42394,41313,40321,47368,36698,35709,43903,40301,42924,35611,35925,38947,31942,35861,32996,26813,29510,25011,23395,17691,20257,18827,15365,15082,13626,12963,11500,10312,9889,7151,6130,6701,5166,3400,3795,21867
2,2,1,2022,2325945,1204,2302,3266,4093,4796,5412,5995,6568,7145,7265,7842,8235,9789,10465,12296,11697,13486,13608,16802,18050,20946,23032,28137,29622,31689,34434,35495,40225,40513,42752,43750,42389,46302,47097,46211,42994,42581,47477,45609,48103,44241,43014,48887,44352,50931,48738,43819,46796,46869,41854,41992,42536,41402,40368,47314,36704,35692,43744,40132,42671,35420,35710,38655,31738,35546,32680,26550,29127,24667,23042,17443,19885,18430,15026,14688,13237,12535,11071,9892,9427,6791,5791,6284,4822,3159,22599
2,2,1,2023,2374248,1225,2344,3331,4174,4890,5522,6113,6701,7294,7888,8031,8608,8998,10565,11314,13304,12979,15129,15630,19107,20527,23505,25608,30655,32053,34007,36628,37567,42175,42386,44520,45364,43843,47607,48282,47301,44000,43511,48344,46438,48870,44923,43604,49388,44834,51353,49134,44195,47093,47102,42062,42146,42629,41455,40385,47227,36685,35643,43551,39931,42399,35227,35490,38351,31513,35187,32312,26248,28700,24288,22657,17159,19469,17995,14650,14252,12809,12067,10608,9438,8938,6417,5440,5858,4468,22630
2,2,1,2024,2423134,1247,2387,3392,4257,4988,5630,6235,6835,7438,8050,8664,8810,9383,9788,11427,12342,14606,14652,17185,17978,21627,23136,26131,28184,33136,34421,36247,38738,39574,44085,44190,46169,46843,45178,48819,49389,48315,44949,44413,49182,47226,49554,45522,44142,49866,45298,51747,49496,44521,47336,47290,42229,42257,42683,41476,40380,47113,36637,35565,43323,39708,42117,35034,35257,38019,31250,34779,31900,25906,28238,23878,22236,16838,19012,17520,14235,13781,12345,11561,10111,8956,8432,6027,5077,5421,23815
2,2,1,2025,2472567,1268,2431,3455,4336,5089,5741,6356,6969,7586,8205,8838,9455,9596,10185,10662,12469,13667,16303,16744,19574,20547,24282,25818,28758,30725,35547,36708,38403,40779,41533,45926,45872,47679,48200,46421,49957,50418,49271,45866,45286,49978,47931,50155,46067,44657,50325,45737,52107,49805,44793,47535,47430,42355,42328,42706,41474,40351,46964,36558,35455,43073,39479,41833,34826,35001,37646,30939,34322,31445,25530,27740,23429,21771,16475,18511,17003,13782,13267,11838,11019,9583,8453,7910,5628,4706,25722
2,2,1,2026,2522568,1290,2473,3521,4419,5184,5859,6482,7103,7734,8367,9007,9642,10253,10410,11074,11724,13818,15392,18430,19175,22183,23254,27016,28501,31348,33194,37878,38909,40488,42777,43420,47638,47414,49065,49465,47589,51012,51387,50191,46753,46111,50692,48553,50698,46588,45153,50758,46142,52415,50057,45021,47690,47530,42439,42366,42708,41447,40291,46779,36449,35330,42813,39248,41534,34597,34704,37220,30581,33820,30951,25120,27201,22936,21257,16069,17965,16444,13286,12713,11296,10444,9034,7936,7374,5217,26752
2,2,1,2027,2573121,1312,2517,3585,4502,5283,5970,6611,7242,7881,8530,9181,9824,10453,11077,11312,12151,13093,15572,17556,20903,21833,24934,26039,29752,31147,33867,35581,40128,41033,42525,44702,45179,49205,48829,50355,50648,48671,52009,52321,51082,47597,46856,51320,49117,51214,47091,45622,51155,46497,52666,50263,45206,47800,47588,42488,42383,42686,41390,40195,46562,36326,35200,42550,39004,41207,34326,34355,36744,30182,33278,30414,24668,26611,22390,20695,15623,17375,15835,12746,12119,10720,9847,8473,7405,6826,28111
2,2,1,2028,2624210,1335,2562,3650,4587,5383,6082,6739,7385,8034,8691,9356,10010,10648,11288,11992,12406,13542,14878,17770,20075,23605,24636,27768,28832,32448,33721,36299,37880,42294,43108,44488,46491,46792,50643,50144,51566,51750,49693,52969,53226,51929,48356,47515,51890,49655,51712,47565,46056,51495,46799,52869,50424,45350,47870,47609,42516,42374,42633,41298,40070,46322,36198,35068,42274,38730,40834,34003,33956,36219,29746,32692,29829,24168,25964,21793,20086,15134,16735,15177,12166,11492,10119,9232,7898,6860,30764
2,2,1,2029,2675834,1358,2606,3716,4671,5485,6198,6866,7524,8191,8854,9530,10200,10846,11498,12217,13100,13817,15355,17113,20332,22828,26455,27525,30611,31584,35073,36204,38645,40097,44408,45112,46314,48129,48268,51983,51376,52687,52788,50677,53898,54084,52693,49028,48115,52427,50175,52180,48002,46436,51782,47050,53025,50543,45455,47904,47606,42520,42340,42545,41174,39927,46071,36069,34926,41965,38413,40406,33629,33510,35654,29269,32052,29190,23614,25260,21150,19427,14596,16040,14474,11551,10839,9497,8608,7312,33162
2,2,1,2030,2727993,1381,2653,3781,4756,5587,6315,6996,7668,8342,9025,9708,10386,11047,11708,12439,13342,14534,15658,17628,19717,23134,25735,29396,30424,33413,34261,37605,38599,40902,42258,46445,46975,47986,49633,49641,53234,52521,53747,53788,51630,54778,54855,53369,49640,48685,52952,50667,52610,48386,46763,52019,47258,53137,50619,45525,47912,47578,42496,42270,42421,41035,39777,45817,35927,34756,41612,38042,39920,33205,33025,35041,28740,31355,28491,23005,24503,20457,18714,14011,15300,13732,10906,10164,8862,7972,35686
2,2,1,2031,2780679,1404,2699,3853,4840,5691,6433,7128,7812,8499,9190,9891,10576,11247,11922,12664,13580,14800,16403,17966,20275,22570,26092,28731,32348,33285,36139,36848,40042,40903,43103,44340,48342,48678,49520,51029,50925,54397,53597,54762,54757,52538,55570,55537,53981,50221,49238,53448,51119,52981,48713,47046,52210,47425,53208,50662,45569,47894,47517,42440,42167,42282,40889,39628,45546,35761,34546,41202,37613,39380,32744,32494,34372,28153,30596,27729,22344,23691,19708,17945,13380,14521,12959,10240,9479,8213,38499
2,2,1,2032,2833917,1428,2745,3922,4933,5792,6554,7260,7957,8658,9359,10070,10774,11450,12134,12892,13822,15057,16700,18748,20658,23175,25581,29143,31745,35260,36065,38769,39333,42389,43149,45222,46281,50079,50239,50944,52335,52123,55491,54635,55747,55676,53355,56274,56158,54561,50781,49765,53902,51511,53296,48996,47283,52355,47553,53243,50679,45588,47845,47423,42352,42044,42136,40744,39465,45244,35552,34281,40732,37132,38793,32235,31908,33637,27507,29774,26910,21630,22820,18900,17123,12710,13708,12163,9559,8782,41214
